Transaction, Victim Sender, Victim Receiver, Attacked Contract, Attacked Function, Error
0x89b66d67036a168605f50f1826a1b57b7cca4289806600806383bd7539aec3d1, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6f400810b62df8e13fded51be75ff5393eaa841f, cancelOrders, 
0x5fc02bdc60ae12c0da1de2aace84d617983014fd2da21e67d37459eef7f2ae26, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x9fe350dfa5f66bc086243f21a8f0932514316627, mintThenSwap, 
0xf3a13216c444e5fd5bac8c7c0e520e837d3e9601e9fc37eda71c31d70ce64c25, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x3791cd9e9fe634fe251e6eb2fc6a688185fb6ee26aea9993c32c4eec5e6376af, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xb3dafb0bfc026388928e8600f283628df2a40c4bb14d6aa477e5202bb892f4a2, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, execute, Failed to get attacked function from relayed transaction
0xafed4dea17f799ae008e52d3a09e7e621fea8a9e9e82ec55a9549754dfd79fe9, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6f400810b62df8e13fded51be75ff5393eaa841f, withdraw, 
0x095f2239e1804435910721c7ee9b8f5eba7295664362cbeba761eae11768b848, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04, redeem, 
0x6f2df3235e248b4a499485367d17236cc8ba0cb5011f01ff1cb2c0f1eb97883c, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x4f72c2e645cc0c468692cb422a39696911c18fad, cast, 
0x5dc44ae3b5ffb467a0684ce4558dd10e80775e97a1e8d00b4577546ba98fc6e1, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x4167b4302e34b3acc1a287351566d072976abe4d53aa9b0171931593ecfa31ce, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, execute, Failed to get attacked function from relayed transaction
0x3ed8bb1328da2211d46a194c8e635583a317144367d07b7d55e89f1ffbd5c2c6, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x4f72c2e645cc0c468692cb422a39696911c18fad, cast, 
0x3db712eaa9a409e95ab02cb790223869393f9a2bd4efc8651942a4d69099582c, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0xa1e34d259220d01b928f1c631612df42cf416899671b4e86a180d07bccb77425, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde4a25a0b9589689945d842c5ba0cf4f0d4eb3ac, joinswapExternAmountIn, 
0x32dce4a4aaed1833d0cd18958637772aa45587090c6fd9944a6663c0cab73311, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x092aa4f7085230e0fa47e9269f0df0721e6e295890115d27667d358b7e5ef17b, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x930f668572d7d6f3eee0bfd711cafc59de140206bd0ed9af218f9095929d8080, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde4a25a0b9589689945d842c5ba0cf4f0d4eb3ac, joinswapExternAmountIn, 
0x8d99937f6cab7f6029ec8a812cf0028bf6082608aba85ed06aec4c724bf5a462, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04, redeem, 
0x7a8a07547285251c8030ef4a96de325403ba7f110c8093bfee062856e6bdac67, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, execute, Failed to get attacked function from relayed transaction
0x73c486a62a66eb47e6c8cbd60d8af7681d81015456b77568dcddde0d4f4fc329, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x041022bd2ac360b4b8534cba4f87006812391c54af787a4a6dfd097c42d134a0, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x1eec96bd007272bfcc4abe602972dcba62bc9b93fbab4191e426cd37065fa909, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0xc8e84b6d341f2e47c739f6bbb2af96e884953e05ba534f2489292df36ce79579, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xf7a14879a86019e44b285ade5eca9f29ce8cf71b772aa1cf5ee79d13f4bf8798, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x4c207dbeeeb8b1b1de0d587f1bab5addcabac04ea9e99c6c115ff3960d8c7ec5, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x408e41876cccdc0f92210600ef50372656052a38, execute, Failed to get attacked function from relayed transaction
0x62906eaf0d89cc0815bd1b9b9d6de6c98d1ae186861699eaa226481fea1bd84a, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x0001fb050fe7312791bf6475b96569d83f695c9f, exit, 
0xc2be4d07746c2059a764659a21f0330cfbea842621a7919e2479014d95b7bfa7, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfcba3e75865d2d561be8d220616520c171f12851, remove_liquidity_one_coin, 
0x1e6d08456e8f8e8336b60e88013615f0c77e9f153648439ef910cfdcc0312ca5, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfcba3e75865d2d561be8d220616520c171f12851, remove_liquidity_one_coin, 
0xad3bf598c260a7a92a18f3d4548d1d9582eab323834fce13e37dc868e512f9ad, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbbc81d23ea2c3ec7e56d39296f0cbb648873a5d3, remove_liquidity, 
0xe25dc4efc0dd1238c0257391970bf9ec21528be6e9dbb36dca4ae64e6c3c2413, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xcaafb3cfd72b2981811674ea4aa64ba42721a179d65fea163e56c76d52dfdbd0, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETHSupportingFeeOnTransferTokens, 
0x4f8a81dc1707563b43746115dc12eed6b88bf35364a9af1032d072fbbd4ff0b0, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xecf0429e64a16dc4eb297731473353226d4123c5544654158b44cd159820c24f, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04, redeem, 
0x87202b32c0d6e658aa1e31a8e5f90e769b315ccf86745c60ee2659b7f011b0da, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x514910771af9ca656af840dff83e8264ecf986ca, execute, Failed to get attacked function from relayed transaction
0x15b9e8cd4476dbb302f50c39db0c86ab3a8bc3cfcb99b5aa850956073101ddbe, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x3e2a463fa188e28856731bff882470e3f6a376b92edf9e12db38bf6d6354c5bc, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x89e48081004d48d371f0904c0633cf3f82a7a563, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x713032c5fd40f87fa3e9916aedf6d5410dda1e304bba81636469058f1669c2b6, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0x6edbd736e8cf80fa62ef3a9266e9842b4ad1e7edf76e67fd1aee30893c56e56d, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x9a2fb5f53241b2732d897f464bf4f59e15a713d7, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x1c6aa2ba813cd9694ce330fab0f5af300213ffca8ec9cbebd1d8193a4b0db88a, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x6dc44838fe4df614a06daa62336dd12634672730299bae0f75449521f70fb052, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0x484b18f3fadee7da8add4ae038bf1720f14c105c2fee55c49f730639ae0bef12, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0x730611f198ca72db65b3a020cb6b694905bb67b043e8410bdd23938cfde2ded1, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0x694e8c4123f4bfc8e563e213467532c6e2ff3f551be0a6481845eb12439056be, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x89e48081004d48d371f0904c0633cf3f82a7a563, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x6b82d123256cb02bcce55481b65366dfc6f5bcd96ba6303bf3e9b6d94a7dbd40, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xa271cb9a20c0384a33df16af8b6742ae54e27885, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xa64564d86f511e5fa302ce6632f3f534f3818500627e66a99dd496b01bf5beda, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xb8e9115273f183c02355c33b3711332fa37f066a52b56ca362b17cf9990e3fdc, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xa271cb9a20c0384a33df16af8b6742ae54e27885, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x3dee21e486dd16aec33cf4364ab597ba8e0fc0e348d738591a27441ec316cb63, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0x7219ce6971f469cce31af53a08e6d76aa1fc4288eac14de5c6b8f77eab1a2c60, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x398ec7346dcd622edc5ae82352f02be94c62d119, execute, Failed to get attacked function from relayed transaction
0x6790fb4e4f14d32316b7f4a0de1a5a893b03dc2178266601d523084fa97870c9, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x89e48081004d48d371f0904c0633cf3f82a7a563, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xbda872d58f1106b0f7760221407e591f55d8f350b068708616200d9ad39f96e5, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x33c7b49f62eda7d1697da43f7748a02d6effd6057811cf66e33cb7b6095b90ca, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x583acc79585d3cb195ea8125f6f80ad459b46313, 0xb6029ea3b2c51d09a50b53ca8012feeb05bda35a, execTransaction, 
0x1c99e9766c260587ababd01412620b23f46fcad359bad9bc4bdc131e97665069, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x4c1a120a2fd4f944ae060c2f9f5207f0a3f7b349541883679ec427532005a2be, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x73d4b385156a4ef96c0ae58b1336d275428e33e9a5da57f3ef9b7fc61fd40f4e, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0x3f82e55d25ad5757f4e15b195b87df8136f2717558d6e72362c2c692f277a4ea, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0x84b17d2d4adfed1e36967f0e3efcdec6087171bbf4f123560015fb440c27fbea, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xa8acfaa9cbbc76a3f532c9a2c12b0e068d255d9113c0f8d5817855a00221be5b, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x691fad8ece0d174141ef81fd409cd48787034e95be0bc328849bb50ffa9fbcb2, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x1e1b78ba4ceeaeec06d22dfbf731188c877be242de7649b7a0c1b7b1a54bd9c3, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x351146e1eed8b3c1d970c75e73559b7ad3dd7fbdd4b43056e068971c3985c708, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x2a685c12dfb32aa6aaa4fbdceef6601ce34e9b01a1e739dde8eb0b1daa85f4da, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x4f871aa1937497952de1ea504ac5efdd6a47b6291356205cd8278b56b8740edf, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xd268458f567dbd8d05635d2f3af7a949df77c7ee, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xe96e7dde645e7ff7e3b8cea9c843f3becda818f87715fe4f593d042daa8df727, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x514910771af9ca656af840dff83e8264ecf986ca, execute, Failed to get attacked function from relayed transaction
0xe034852508c314699390f8418202036898436304d714cb0bd977a0ed9bc8e1f6, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForTokens, 
0x63f69a9a0dbef35c63f8ad654677e4d8493a9e83fbec2edc7703fe9e5e64a74f, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d, redeem, 
0xee4a73d1622b5333fa995ce9601dc0f4b2d5d65745d47004427129dd97d4a9a9, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, wipeAndFreeETH, 
0x41c0d96aa932c9c793ddabf449b8392f8ad7c63338757c0ca12674b82bdb70a8, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x45ce2ffd3f0034f0e09c09d073352ca0a0757aaad24cf7e74d7e05170a5089c7, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0xf7a8995ccb8eed73d61456b5c3bb19f63fed2c0007b064d6bf26611938f04822, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x29d7aefa83a59139cba3df89c0557aadd9cc9fe1c51277da23005dac99973f98, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04, redeem, 
0x149cb9a2eb9a21b630e5f3e8efb08a84eb4ac60889765affffba3bc332220ab2, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0xebdb50052efa8302e23d73f081f8d9e24f854726d5f3c82823e1a86612cf3685, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x0a42f1fc8d792e89c5cd2e0ac135de6d10e9a3c7f746c0035f0a7a1479765500, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x818adc41e9c5eb624667b2d23ecd7eba897d0fb7262393d21f0eea0eee93d452, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xae2b606a3e0273fd85007bddd119cee68ab2eaf852e2b074ca367b3a24005fd9, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x6317c5e82a06e1d8bf200d21f4510ac2c038ac81, batchSwapExactIn, 
0xec092ca119c83ae1f4b67d402221ec24b08b8074400d9c3d0922daca1bf69633, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde697ac56b1bd9c0987c08911020f2341e274813, execute, Contract source code not verified
0xa0d12556dc0a747e9fddad0fab50220b80f975eb78dc8c91b39daed0da79fb5a, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x1591d3aca3caa3dd2b28cd79ebd81f119be4af195cbf36c0c6b8d430650f54bf, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeLockETH, 
0x21bd2c784786d750d4fa52b351125f130117ce5e311611c2760f7a821067d08a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x96029bcf5219a4cea7beb7edc41de2a507d9a92c6f43eaf5b8af12c3a7f5ae00, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xc673d2dae8b4d5f0e0edee691fb53edf25b3cd8eab0a463e41ed35d4fe65b3da, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x754f560afb16e6fa1b7e1e96fd1fafa0ee80ddf830173b6c30958ce0b2d3bae4, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETHSupportingFeeOnTransferTokens, 
0x6e37e6e7a3c9176bebe8e2a8a88673db3555f4a9fe1f4ec744a2234021519df0, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x456974df1042ba7a46fd49512a8778ac3b840a21, ZapIn, 
0xf3894af307ed360bfc45bab908c341e5c4a9013d902717bf82ff989c222f4a20, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0xf609f1b78f710c7fb48a04ef98a21da024ea212091b6beca04b104e42c5aa2df, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xbe5b7151a87676579a1ca65357551b60a881b250317bb510ee3b7ba48e074c39, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0x927cbb2157eefa045672031ac403bc7d9c054826ed707dddca69c1de283f7a7a, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0xc5b78b49dcd577ac44963926d522a1a954bb3358c00ea4ecc2c3eb567016dfc3, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x563d8a243bc6134692af12ee9ab4cd9b1fb3c594, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xea38a44b80eb0ba6e0ffa4c50c0e636498259d019b2360486922eb32072dbf47, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x6bf99ea1b8a38223a7f8ef74f89e46c8d67fbdef50a0ff268078e645d63c0331, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForTokens, 
0xac8f884a20cb031f76fbe23292d27ffe501ce612db1ac814d0d84c3278f40d6e, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x0cc2dde5411a55044d42854558be8e84efb09beeffb49c95ad4dcb396806f31f, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x6ebe93e3ae6bc81c6b25908ae188b1c52f3b68c818ff77c9d0b5fedcf018482a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, removeLiquidityETH, 
0xacc28155b732dc1abe7db007c5b75eaeca29830807c338947f18b0b35390068a, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x92174c7d56410f074b9ff87fb7f47cd209ebeb63f61362e9571e05d501407100, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xa271cb9a20c0384a33df16af8b6742ae54e27885, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x3121a35295045ec159a9d5eb945a2d60fbca4c606f2b40a71fdbd28100f0243f, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x583acc79585d3cb195ea8125f6f80ad459b46313, 0xb6029ea3b2c51d09a50b53ca8012feeb05bda35a, execTransaction, 
0xd168b29fb6521f913b21d3d434802d74975599b97a65078f05dafe48e168cd1f, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xa271cb9a20c0384a33df16af8b6742ae54e27885, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
