Transaction, Token Contract, Token Address
0x3870be4c7ca81763e6374b2b19b83197c29f3caf1e9c703fdd23a6ab03d80bfa, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0xcd22152ff7b1d19e6b45b5567651f9d2a47512e4efd1045f0022b1bbe1769bcf, 0x58b6a8a3302369daec383334672404ee733ab239, Livepeer Token (LPT)
0x838585e5f97d6295db22652b97d4c393eb5b98c8fb8cdee8903c6bc609d28b85, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x4964d4338cfdb92d2008a660522ea6d6eb43e7d7be9c66cd9b819706c7138f8f, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x752aa56f9024726d23630bd0eca2717a8d7c302e76d05fd649545a860b62fe33, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xe655e5aebf3b3ad15240b512e5c4ef0ee2b10920bafbc5b19ff56f53bbf0d3f2, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x54c4899c1ae174f24a01041119c44a0515b9e1fb6a26c7d8cd2b73d4232053a2, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x49df95a22fd42399601c43cc13e9ef8a2b06df2ba54281ca08f787e3402709bc, 0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c, EnjinCoin (ENJ)
0x49df95a22fd42399601c43cc13e9ef8a2b06df2ba54281ca08f787e3402709bc, 0x744d70fdbe2ba4cf95131626614a1763df805b9e, StatusNetwork (SNT)
0x49df95a22fd42399601c43cc13e9ef8a2b06df2ba54281ca08f787e3402709bc, 0x1776e1f26f98b1a5df9cd347953a26dd3cb46671, Numeraire (NMR)
0x96b811cd257a240c504f571aab8d983e672b6de46f2a6ce77d4c3bab49141256, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x7788c725a053d6324e91640d927b34dcc1c99c08a7dbd68192d55ec2370186be, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xab6963b51255497ab0666ca851fc2636d7e71416c430672ef7f0e25c6d68effb, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x69d5ef280b3f377c515af684239169735e44f2a97647626b16dda4de4aa3a4b3, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xfa534d85af28efc034308fbc6a68a3c3eaa0fa478a2053e77ad1b1c70200fdb7, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x1add4e127b8ceb0b9ceb2bf0c37f5b3cf6e8f1e56e835d44513f3529dc904628, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x57f2abc4012be32248524980b93660f230af9b091b906640ade0d651ad27f2d4, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x24e111b737523aeef622fda3776b69e2e9394cb37746575dc7a77a3545700c99, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x24e111b737523aeef622fda3776b69e2e9394cb37746575dc7a77a3545700c99, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xcf9b12ab0af679cab9f99114efe5af97958fcb01466e98e6d32734cd0a8472e7, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x0af9a9f74d2900b5e2c71b4565477656138d16cbd755f3fc3570df537f79f1e2, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x22e3de3bc9215ee1de42be37351bc95e896416974a66811edcab1f02e69e8f1c, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xe606851334bde34564f25c0bd4e22cb1b7432a65e9b1f5fcdc1dae4923ba69fe, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x67f5443aaf61ccf99b0ec4a939558b6847a83636be914a8d9ed5dda6bd1bd358, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xa77e85060e1fdacd0a5fa31506fbddfd94d41701e99dc7c2c0fdb4083571e09b, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x7ed2a7be5bbb62ad90364ac9d07f086a3f2c91f5729fcd95bfab424c925c8955, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xcc75884d903e469f333544782714176436f50b38e53b634c935419944fc5b1e7, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x90c7b90a3b48428232450b95a6a4ca601833b273eb2f0fb6c023a74b4fcd3008, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x344cd21c7fb7bb55979d108da517a6d1284ec9f469f2b77f6567d6c14c1af71e, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xf9e0253d43ab2eb9b7d467a4e555e0e2b0187dfec159c49fa37b472a5c9cc74f, 0x744d70fdbe2ba4cf95131626614a1763df805b9e, StatusNetwork (SNT)
0xf9e0253d43ab2eb9b7d467a4e555e0e2b0187dfec159c49fa37b472a5c9cc74f, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x36c2f59fef84c4eb8574eb31e09523d89cd6d5c3af8087e594b3a38cae408eb7, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0xee44c335a446b18545a4399ccf3855ea3c879c887ae5eef34f9114d9d9825980, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x15b1a49ef415fc2a6e8f8bb130c2c71d7c682abd3a509e169465ea7ba7431623, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x8d7311b79badfe45ad0ca28475e9ab12ddcf9f120cef6a7948b5a182eac3a0d4, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xaf0bc318cee0b90c36e7f541b5a4d4b38daa7a5e7f49318dbe677b0b86699d57, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa34c79f09bb4b21e97153f67fa0ff67cb539ea63524fc09b212197780d9380dc, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x89598f89bb7ad788626c05266797735a0930626cf578444d19d9feb4a5f4e164, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xdcaa4eda5cf562d57d72c3b5d8dff7e0972e2200f9c7df8a7dfe1067beb2efa8, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe6de9f2956b39aa2a2bee54d902f376f8beec2d7b34e24718140ac580606526f, 0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c, Bancor (BNT)
0xc758bcbac1eadc817f2bcec7238ee94949be9284c3cd1d4e5208813de55559fe, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xfc962830287422a3dee64227fb251705128660dd4f0c5934f9a406d274b9f037, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xd093508d44496d1c7f0427a0ca64e607ac922fc9ec2f53003229791a1ec20978, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x54b54310ab82c3bf1f2e52fb4a15a4131f2c4fc3725d020fe6228b3c8a758ec7, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x83fd2322038f6c93a55fb68da713113e5221f9b516aeed10ff209952355bfc9b, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x02010682fe25664472fb9cec5aef7fcef83596f5677ca4d0ffa80f03b9dba333, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xea186b190193d26d56a5277f2c15e7448dbd05f66691ee8eba241aea313d0b8d, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x7e16154cbe8c4af2a4054d258d275cb500e5dbc32120dfed9641718cd11d4a95, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xebee7b1c1383d7723fb0a1e4ac59715498096f1295c1395d8c96e3825f73cd92, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0xf11fe6668620fc7e911b1cc1c6caa8c5eebe2d8c60871b346748b75864b7284f, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x61ca58932a05f35961c0a302fb480370e1402c62bae73e59373ad54eb52ff891, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x106b59f4bc8c0573d010cf5d338b60c2df772e851d90846992430dfe2a5c03a1, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x106b59f4bc8c0573d010cf5d338b60c2df772e851d90846992430dfe2a5c03a1, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xdc0767d2917ceedbcc850a0f447c5c76945c53677df218741495cc6e252f2d2c, 0x744d70fdbe2ba4cf95131626614a1763df805b9e, StatusNetwork (SNT)
0x404cfc13ccbacb7cf8dcaf80af38b3820f7e5755fca75d302de8c10df79533c0, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xda6756d4fa8b77c702d242bdfb7cdc6a2b0abcf7e160c344beed86164d7cbedf, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x027fe4dde37c06dccab97b0086ae3d32b46dc0bb0b8f4a43c6be1cb4eae9844b, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0x78778856c78f5b10d341d1200599bb353e3c0f285db921a21139687f7f38c0a7, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x93e43cdd38b6d045372cd83963a9403413025f3768467e8a38e7b0efedef910e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe041a13c6ca1d6aaa1c5fd58be4b8d1e813ba39e45ecf0a1007ce682511a48da, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0xb5746e9c160c35d960e77d91f20fc9b5e7eb25c22590c6045e2308f517538b5e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x5e73aa516a55d9f43f19b092e7c74c2945c316e8b42dfece19fbfd369996e35e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4c768de903b6f436ebef555352f3fa0dba22209f5a7d6548526d87f699c06610, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x75f00e53a68e89f59e1f88fe99d2e9ba80de1ceaa48e423a20a20adda100b5af, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x422d0e9bc6da84cb24372cf3b8b28c6a95b0d8a78775623a0bc2f59e25eb9521, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x61522ef8d663ed24fd3c6e8fbbbf36160d7989aac5b045a4e8f432ac50cb0555, 0x58b6a8a3302369daec383334672404ee733ab239, Livepeer Token (LPT)
0xc85c2b0902190c6f4f7b1491d6b17c792a68db075a34a3e089b97cc2eb9a9685, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x5a1559caf49c3190781394f016cb294a733d39e3c7f2e90af5a9679495691447, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x5a1559caf49c3190781394f016cb294a733d39e3c7f2e90af5a9679495691447, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x21ddff56727be2ab0181cbef961f3aa7530e14aca9ccbc0cb051ce3e4e94aaf1, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xe864a2cdec485e7768d05f11e0738c27aab9feeab2d78af41971912ce897e8cb, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xa4203e9ae1cebac64387209628c61153d8bf1f8f563f95db9fc0a31622d85589, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x278e6f1b124f5fcb7b1a515ff51fdb6402e3f3f9fa80b5dd4894c6583d52a646, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xdd5a675e876cdfeff413cc37b463df82f697e3e23dfde318d10fc349414d4773, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xda978ee611f463bdf0cc735d5001e0b4c6e688b01980fc0bc28a6c083e7287c4, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x90d9a75aebed475e45987991a6ed029ca86862e3f094feaa06a7e13107a6f79a, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0xd5cb9170160ac91e1dc04b50d31b4670d105a7043db57d54488966cb916dc2cb, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x1ab440bfbae7f43e837e5fdffd571dafd073a9fbc7f34cd67cdcc26180a28e91, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x28c5d3a8bd1044e2f9bd93e4d54bb0210d25c2b9a1d9cbb905b6deed56c52e0a, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x28c5d3a8bd1044e2f9bd93e4d54bb0210d25c2b9a1d9cbb905b6deed56c52e0a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x6b2e663b20850aaf06291e06d12cff547591b46c5973c1f66441eab85f18b9f2, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x96b5ef51e03c24c6f677985cebfafd0bdc038dad1595c9774eebeac226b21499, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xedbf7dc2c9b2bfc27571c5f2db17a4e2d23e22b31d564e438e0df2719e092650, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x4ee3e96fce8d4f1ce811beb176f6cf065d1bf676ed470be251233cb2e8a46984, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x88b626b9710f281c8027457566339e0f7d69bec4a94f1535eb6b349c4c2e7952, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x596bbfe8079be3ad0753baa938bf0403f69c146fcdaecc62af2e4ea53170d8b2, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x9f0b2a0462e9b86a06aa2621b0062999ca092e85200fed112f41f76ce8981eb5, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x73b1da46cc047f0d4f3a5cd773c3e825e03624058392488a694c1a939ef470d8, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xc045f392bda128b8a025592a1f19fd58385108a394aa750d20b4074de1e23338, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xc2dab806e6b09d3e7e0b282734d8b671452fd47b56135378546ca04d4c951491, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xc2dab806e6b09d3e7e0b282734d8b671452fd47b56135378546ca04d4c951491, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf2b8b6c5bf4b9ea03298de000b6988f89c9728887a1af8266d8c7c24c86813eb, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xf2b8b6c5bf4b9ea03298de000b6988f89c9728887a1af8266d8c7c24c86813eb, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xc72a0b0cc252d1a0bb77e7670c1ed52226d49bb26e4b1bd99cd8b6844cf6c81a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe236834b72ba00ce36b3c35e00143c6564f4f4d159b68e5e68444a10bf42fcf2, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xb0c8271dce8a728689c36f6285f06e618be49d212f488dd5e521ff60a17762dc, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xca78e07ce2c783442b64d5c721db41b72ae4b047312c8bda789e00c764830fb6, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x22befc9081c7b29aa69f14a29437cd80cad81cd6221b6c991ae3fd669a69d694, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa13ae747ef53fc0b20a5c3a4f4563382021824fc84ac8ef656cde2f1c3d5dde8, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x92f7336feed0768882ac6c22b9096d319dde081acbf5adf6255572b9253b91cf, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xf91fe70c76d700118ce0e81df0c0583757a7a42f8a45761c8c4bf39f11839db6, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0ae40f865dfb5a1c9e034a56bc651bb9c596ea7a82583faa4950851feeb8096f, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x438acd907ddb7edc120fe5b71ae4a2ab61da9f5ef7c2d835c925d29f8d1a564e, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x6e1016b06662037cfd28440d3ace62113184d5c1e1dc5227dbd6712f2181a681, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xdead559e193fc4451bdf9a7519416ce924296b482d4555aa4541014e74807dd4, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0x58b2e3d9012603c6db9a8a47d57b252d13692a501aa02fff303823bd8855875b, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x58b2e3d9012603c6db9a8a47d57b252d13692a501aa02fff303823bd8855875b, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x58b2e3d9012603c6db9a8a47d57b252d13692a501aa02fff303823bd8855875b, 0x1776e1f26f98b1a5df9cd347953a26dd3cb46671, Numeraire (NMR)
0x6e9c3851ceea62f9f3b1d245f34b61b017fde7e27e7384cdc54a39f797e0eb70, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xafaa910df37076b4086319c0e950eca3f4b5c0dc90621d5f3af5ea8df8f6e639, 0x6c6ee5e31d828de241282b9606c8e98ea48526e2, HoloToken (HOT)
0xd339147175f239a992fa3faddce263d8d24ff60c43bf2a29e789518c28604577, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x0c5839dc677cd1b5664187712f5fca4de6af8318169d95364297f60773fbec16, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x0c5839dc677cd1b5664187712f5fca4de6af8318169d95364297f60773fbec16, 0x8e870d67f660d95d5be530380d0ec0bd388289e1, Paxos Standard (PAX)
0x69c51e8943315ba4b7216a11d044e6ed7859c9e94186852164daf17659db4783, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x1d8619aa684b33732a31d4a59ee716ef791036fde0e1e279f7f1ac88965502a0, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x1d8619aa684b33732a31d4a59ee716ef791036fde0e1e279f7f1ac88965502a0, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0xedc0ceb26bed650958cc966f2c7e7b038fd8c000931985a7733633f1927ca2b2, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x9dee2d1a96ef7327d2bf28f9d04eda9cdd2d2d73e25ec89675492ad38f935cfc, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x93e7ee7335615e5e4a4da6565aa14c3f1257fee9ac031d5681610eed651ff80a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x5825be7ea944c4b5f712ae9a2d2492242d5d6fdb1f1c5e985713931093526497, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x6821e159f57c1ad56717470823f92b8ec969f8f08269e48b7e0cd2cfa223cc86, 0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c, Bancor (BNT)
0xe693a218b2b8d245dbf0dd6694fdb2577f1248740dcfd69ab74a225f8d1ab94d, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x58e6b21933372696b454ecd904bcc89428233d710790482289ffee2e34181f34, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x2126da8785697897fb667c874baccb8240b715c36a5df27e701acd3d127a919c, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xf68b78a051229330a8e533b4122810847c23b3d36f3972151cbc41d277c99a2a, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xf68b78a051229330a8e533b4122810847c23b3d36f3972151cbc41d277c99a2a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe8b9c05c9a4417933211bdf5eafbea1998e846849b7e8a8c207c595db4c782f7, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x1619d1b1a2ebf9ae264bb264777bf057d9c34ec435c115b3c4e379a39fdd55c3, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x4048893793eea84b983f14d4fae449dee5bec5bf78c57719050ee04b9ea9560a, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x221c0be30560605b9f5932b2e5e6cb2efecd2c1090f029e856af6da90c349b02, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x5d2e683fa4090a56cee2941a15f5b93a5e96d4cde63e3ebac132f74c4a620766, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x3a0029d7442d00d2a4627bbd97879aa049195cdb9c63ae9143aee2cb956ed039, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf067a186f210e2b5158fc6354769bdff2b55f7a4f13769a6fff769cc18214f90, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x31996eb007b3300bbb709143f58b3e41038f2089b81ff47c325cfc6d9bfab502, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x8a436170fc0fefca7d8beeeda524ccafded51ca02877129389dab1c9b8c3a880, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4573f275a0de71061bddf7e22591a980d4de7162a3f438fc78b35ea47288944a, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xf415b598f05324ba7822894fedc7dbce1a3b42002f90d158835f54a390f88386, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x6d70c9e380fa58dd9976814d6990cd2217186110cdbbd9a7a13c8a19a8a54466, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x205cf0bbb7bd50a568288ee4a5960068d57fa94245a044a03c6d5817921fae5e, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x325c2528eec546acd0c6e11cf33b73e46e66a407d42c0e27eb91386403b923e1, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x325c2528eec546acd0c6e11cf33b73e46e66a407d42c0e27eb91386403b923e1, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x5be54b31af6900a27e7f21502717ac5b5ad217b13f656dfce7cbfbeef884bd48, 0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c, Bancor (BNT)
0x77349774e277b60ecaeeb9a330593a4da4af26f08866bfdeb207af55ad87ca66, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x3789c9dc3ce03cd3af49ec463b21246a38ab41c8825705faed9e0091d3fca5d5, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x4e48530e4e6811565e398ebe5598e75dd1ff93d3303bd97f6a12283d932749cd, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x551d5d91f5df78d69c55bcf168c7e7c2c4f4823c0386aa26ece89fbd932c86e9, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x551d5d91f5df78d69c55bcf168c7e7c2c4f4823c0386aa26ece89fbd932c86e9, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x94806aac68171c10b6a806c56e5060e34f13a348c84f2bc363b4dce6be52a773, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x94806aac68171c10b6a806c56e5060e34f13a348c84f2bc363b4dce6be52a773, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xd4bb8dbd9f5b4a968425bb02c0154eaa9631d4b6299c5c3d53aae13f3880206c, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xb17d92e0fb6e36778918b036ba8ccf24d1f389bf13f752c3d4a468c819be79bb, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x2e663cdc79f723483e18cb2c2e19b7faa600e743e9f8c05a5d4433460c578c4a, 0x1776e1f26f98b1a5df9cd347953a26dd3cb46671, Numeraire (NMR)
0x4882c5c5b54ef941d34aed297b3b80dc87a724a1b35951599a05363d544edf3c, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x4882c5c5b54ef941d34aed297b3b80dc87a724a1b35951599a05363d544edf3c, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0xe77b8351caf45a18b1e8428bf70a7b22947c97fe99a347c8c3f4329e34205bf5, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x9678a54312932834ed42c1ccdb496f5713da6ad228421a5db1b165b75ae91bfc, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x9678a54312932834ed42c1ccdb496f5713da6ad228421a5db1b165b75ae91bfc, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x7c7f769b2ffeaf422636aa4f55e067c6e94decb03739dfbd21bbbf21e28a46fa, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x456cefe62c001bf49e4dad608ef2f84af724b45b29059ebbb0512ab0c550de61, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x336160ffd204109c69ed258fa811be0a9d595d9d1adb929b5e20dc7996314681, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x2eeb57ce35cea7b7d58dbaf96a49d740acf796c77fbe453b092fd77efaae9e89, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xc6a805af8de1c25a571599439d073c85af2c1a69b31132c9c81f88d0fa53435f, 0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c, Bancor (BNT)
